timestamp,actual,predicted,is_predicted_point
2017/11/11 2:00,-0.02167249,,0
2017/11/11 3:00,-0.021652179,,0
2017/11/11 4:00,-0.021651542,,0
2017/11/11 5:00,-0.02151652,,0
2017/11/11 6:00,0.94439673,,0
2017/11/11 7:00,4.524044,,0
2017/11/11 8:00,8.592279,,0
2017/11/11 9:00,12.145318,,0
2017/11/11 10:00,13.747162,,0
2017/11/11 11:00,11.277139,,0
2017/11/11 12:00,9.7177305,,0
2017/11/11 13:00,5.045273,,0
2017/11/11 14:00,4.6317983,,0
2017/11/11 15:00,11.716246,,0
2017/11/11 16:00,7.4109054,,0
2017/11/11 17:00,3.482161,,0
2017/11/11 18:00,1.447209,,0
2017/11/11 19:00,-0.002604416,,0
2017/11/11 20:00,-0.021542938,,0
2017/11/11 21:00,-0.021544341,,0
2017/11/11 22:00,-0.021482969,,0
2017/11/11 23:00,-0.02136587,,0
2017/11/12 0:00,-0.021176605,,0
2017/11/12 1:00,-0.021392362,,0
2017/11/12 2:00,-0.02140379,-0.02132406271994114,1
2017/11/12 3:00,-0.02136685,,0
2017/11/12 4:00,-0.02146761,,0
2017/11/12 5:00,-0.021223947,,0
2017/11/12 6:00,0.6687571,,0
2017/11/12 7:00,4.655465,,0
2017/11/12 8:00,9.796813,,0
2017/11/12 9:00,13.930329,,0
2017/11/12 10:00,16.956682,,0
2017/11/12 11:00,18.553461,,0
2017/11/12 12:00,19.750452,,0
2017/11/12 13:00,14.308428,,0
2017/11/12 14:00,9.24238,,0
2017/11/12 15:00,6.636093,,0
2017/11/12 16:00,4.5248914,,0
2017/11/12 17:00,1.26504,,0
2017/11/12 18:00,0.83187515,,0
2017/11/12 19:00,-0.020343047,,0
2017/11/12 20:00,-0.021640217,,0
2017/11/12 21:00,-0.021581143,,0
2017/11/12 22:00,-0.021505998,,0
2017/11/12 23:00,-0.02150864,,0
2017/11/13 0:00,-0.021294894,,0
2017/11/13 1:00,-0.021471007,,0
2017/11/13 2:00,-0.021461535,,0
